,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0
2023-12-04 13:14:59,4.3644258719328834e-08,1.5479436499136728e-09,1.0663805995185554e-10,1.0663805995185554e-10
2023-12-04 13:29:59,3.801737587328631e-08,1.0295656228634192e-09,7.58591136710299e-11,7.58591136710299e-11
2023-12-04 13:44:59,3.659124505624684e-08,1.3080767606289595e-09,1.4179519686239941e-10,1.4179519686239941e-10
2023-12-04 13:59:59,3.630113206558406e-08,8.740772334808744e-10,3.880800027579198e-11,3.880800027579198e-11
2023-12-04 14:14:59,3.9948356861691364e-08,9.498930352703651e-10,6.056726488578694e-11,6.056726488578694e-11
2023-12-04 14:29:59,3.9054867564338985e-08,8.963687813924235e-10,4.814006689591036e-11,4.814006689591036e-11
2023-12-04 14:44:59,3.698739671813591e-08,8.789073355073615e-10,5.584813324628499e-11,5.584813324628499e-11
2023-12-04 14:59:59,3.532805665774606e-08,8.669969277008749e-10,5.682268058696968e-11,5.682268058696968e-11
2023-12-04 15:14:59,3.4610260273311354e-08,8.245300129323082e-10,3.9055584472486156e-11,3.9055584472486156e-11
2023-12-04 15:29:59,3.483648787408221e-08,7.710448873887498e-10,2.5595601508522902e-11,2.5595601508522902e-11
2023-12-04 15:44:59,3.2711842070781115e-08,7.263082517831506e-10,1.8097313360392134e-11,1.8097313360392134e-11
2023-12-04 15:59:59,3.282248595817395e-08,7.051387760120218e-10,1.8181435500080747e-11,1.8181435500080747e-11
2023-12-04 16:14:59,3.2735281917546986e-08,6.708636231863567e-10,1.733426647586318e-11,1.733426647586318e-11
2023-12-04 16:29:59,3.221936773925087e-08,6.649973854465008e-10,1.8281142775436262e-11,1.8281142775436262e-11
2023-12-04 16:44:59,3.1670568881277246e-08,6.755209352540264e-10,1.575914684247204e-11,1.575914684247204e-11
2023-12-04 16:59:59,3.244566620806025e-08,6.539172667862698e-10,1.5317340062053488e-11,1.5317340062053488e-11
2023-12-04 17:14:59,3.297266226336207e-08,6.226459551017351e-10,1.5110751736763998e-11,1.5110751736763998e-11
2023-12-04 17:29:59,3.2451487073140213e-08,6.166291111063833e-10,1.5098891739619303e-11,1.5098891739619303e-11
2023-12-04 17:44:59,3.096556751579529e-08,6.376773210966815e-10,4.062091180097037e-11,4.062091180097037e-11
2023-12-04 17:59:59,3.0559082797113705e-08,6.536447086871591e-10,5.4571679759594805e-11,5.4571679759594805e-11
2023-12-04 18:14:59,3.038611408094879e-08,6.100066873798221e-10,1.520446293089377e-11,1.520446293089377e-11
2023-12-04 18:29:59,3.084204103654656e-08,6.164363173271417e-10,1.5204567152097705e-11,1.5204567152097705e-11
2023-12-04 18:44:59,3.0926195647503717e-08,6.231276123774012e-10,1.5210137985496897e-11,1.5210137985496897e-11
2023-12-04 18:59:59,3.0186117530015174e-08,6.66545489292829e-10,1.4943250723625782e-11,1.4943250723625782e-11
2023-12-04 19:14:59,3.080331128264987e-08,7.318755632412775e-10,1.7565961545308497e-11,1.7565961545308497e-11
2023-12-04 19:29:59,3.1024760801304144e-08,8.271551142446199e-10,2.0003361803986872e-11,2.0003361803986872e-11
2023-12-04 19:44:59,3.125481571898215e-08,8.871497073438798e-10,1.9987964550778994e-11,1.9987964550778994e-11
2023-12-04 19:59:59,3.095982280913508e-08,9.299965641001725e-10,2.4221999435156448e-11,2.4221999435156448e-11
2023-12-04 20:14:59,3.289086314909061e-08,9.150570074462294e-10,6.592286557696152e-11,6.592286557696152e-11
2023-12-04 20:29:59,3.2455206988725454e-08,9.165684327935122e-10,3.600902861265688e-11,3.600902861265688e-11
2023-12-04 20:44:59,3.260517003949701e-08,9.382895934926772e-10,1.7667454153589703e-11,1.7667454153589703e-11
2023-12-04 20:59:59,3.3524887547712446e-08,9.448594990886288e-10,1.824845035157771e-11,1.824845035157771e-11
2023-12-04 21:14:59,3.235521255884406e-08,9.400629266916473e-10,1.8814835754333042e-11,1.8814835754333042e-11
2023-12-04 21:29:59,3.305891627957984e-08,9.38829917526904e-10,1.8332036403121456e-11,1.8332036403121456e-11
2023-12-04 21:44:59,3.307837674400032e-08,8.999904251133902e-10,1.8978904489400375e-11,1.8978904489400375e-11
2023-12-04 21:59:59,3.473587487392696e-08,8.80280689940154e-10,2.4175983904561458e-11,2.4175983904561458e-11
2023-12-04 22:14:59,3.554049453321949e-08,8.239096537763251e-10,2.773812159233203e-11,2.773812159233203e-11
2023-12-04 22:29:59,3.477626558484742e-08,7.845077010240365e-10,2.0964260657216492e-11,2.0964260657216492e-11
2023-12-04 22:44:59,3.532280339249671e-08,7.859465367828556e-10,1.943905051758612e-11,1.943905051758612e-11
2023-12-04 22:59:59,3.692727827021591e-08,7.520667570252375e-10,2.0253341729672097e-11,2.0253341729672097e-11
2023-12-04 23:14:59,3.8096125240826173e-08,1.5087108695501296e-09,4.0128748754841875e-10,4.0128748754841875e-10
2023-12-04 23:29:59,3.689691475102908e-08,1.6142673438924925e-09,4.4278034556123634e-10,4.4278034556123634e-10
2023-12-04 23:44:59,3.788330955401474e-08,6.995402405594696e-10,2.4773437123135775e-11,2.4773437123135775e-11
2023-12-04 23:59:59,3.86082321529527e-08,7.026091662577048e-10,2.209849616483678e-11,2.209849616483678e-11
2023-12-05 00:14:59,3.928195909290812e-08,7.448346846177875e-10,2.0752579365463712e-11,2.0752579365463712e-11
2023-12-05 00:29:59,4.13898351228367e-08,7.61458027216838e-10,2.1672549274224654e-11,2.1672549274224654e-11
2023-12-05 00:44:59,4.244560903473253e-08,7.251787454910473e-10,2.1679907461434667e-11,2.1679907461434667e-11
2023-12-05 00:59:59,4.1378820639979586e-08,7.3746694615249e-10,2.2169140321407807e-11,2.2169140321407807e-11
2023-12-05 01:14:59,4.1737709972067606e-08,7.643344371183152e-10,2.4209390942760003e-11,2.4209390942760003e-11
2023-12-05 01:29:59,4.266117238941124e-08,7.498749734538756e-10,2.219923619082104e-11,2.219923619082104e-11
2023-12-05 01:44:59,8.531193627856362e-08,3.0758977250763287e-09,4.4856376564275746e-10,4.4856376564275746e-10
2023-12-05 01:59:59,8.831452993224137e-08,3.66631242002993e-09,4.897747096329136e-10,4.897747096329136e-10
2023-12-05 02:14:59,4.3116182814081644e-08,7.580591453892469e-10,2.969261048933116e-11,2.969261048933116e-11
2023-12-05 02:29:59,4.523276996192267e-08,7.715980002916783e-10,2.6981155958888644e-11,2.6981155958888644e-11
2023-12-05 02:44:59,4.698495025207581e-08,7.968538688634614e-10,2.6797233875506432e-11,2.6797233875506432e-11
2023-12-05 02:59:59,4.633984789722677e-08,7.818093081559242e-10,2.1790181401335804e-11,2.1790181401335804e-11
2023-12-05 03:14:59,4.7001323482156577e-08,7.842218596012721e-10,2.239312035318581e-11,2.239312035318581e-11
2023-12-05 03:29:59,4.739189864067621e-08,8.092114758644229e-10,2.915962472210669e-11,2.915962472210669e-11
2023-12-05 03:44:59,5.2221688435974246e-08,8.30569017870746e-10,6.235156760466645e-11,6.235156760466645e-11
2023-12-05 03:59:59,5.0493965135404034e-08,7.936286485679771e-10,6.346934421031453e-11,6.346934421031453e-11
2023-12-05 04:14:59,5.013881312198508e-08,7.581011136405451e-10,3.1159874309985214e-11,3.1159874309985214e-11
2023-12-05 04:29:59,4.918083785263484e-08,7.41740446912857e-10,2.8687999464920668e-11,2.8687999464920668e-11
2023-12-05 04:44:59,4.894664918480331e-08,7.251162346560146e-10,2.8867606493142735e-11,2.8867606493142735e-11
2023-12-05 04:59:59,5.0515799148796246e-08,8.372752832133417e-10,5.828679600976485e-11,5.828679600976485e-11
2023-12-05 05:14:59,5.022697482351789e-08,7.886428302465248e-10,5.073272013697909e-11,5.073272013697909e-11
2023-12-05 05:29:59,4.988055637179631e-08,7.05927939311356e-10,3.99671703542598e-11,3.99671703542598e-11
2023-12-05 05:44:59,4.916312952852435e-08,7.722881356041513e-10,6.896954987143028e-11,6.896954987143028e-11
2023-12-05 05:59:59,5.4486802140238176e-08,1.3558728081641197e-09,1.1475004736056266e-10,1.1475004736056266e-10
2023-12-05 06:14:59,5.454553654660522e-08,1.4994615654282491e-09,1.1960914199768216e-10,1.1960914199768216e-10
2023-12-05 06:29:59,5.251155521350312e-08,1.1154629473121257e-09,8.469304678734157e-11,8.469304678734157e-11
2023-12-05 06:44:59,4.886580840815531e-08,6.111270710461634e-10,4.258488504523367e-11,4.258488504523367e-11
2023-12-05 06:59:59,4.81653525372519e-08,6.273610888603294e-10,4.7417375107094414e-11,4.7417375107094414e-11
2023-12-05 07:14:59,5.031603773321561e-08,1.0976225344857038e-09,8.375246803737838e-11,8.375246803737838e-11
2023-12-05 07:29:59,5.179572136440743e-08,8.91921249006006e-10,7.582660886360374e-11,7.582660886360374e-11
2023-12-05 07:44:59,5.086954109001578e-08,6.13606605545117e-10,4.834736499781687e-11,4.834736499781687e-11
2023-12-05 07:59:59,8.27760256745078e-08,1.6468698109221876e-09,1.6558614028571546e-10,1.6558614028571546e-10
2023-12-05 08:14:59,1.070367456701178e-07,1.677489484110144e-09,1.983415905076739e-10,1.983415905076739e-10
2023-12-05 08:29:59,7.936510632976451e-08,1.0798650427007219e-09,2.1806601519718237e-10,2.1806601519718237e-10
2023-12-05 08:44:59,5.10015156169997e-08,7.235574858265318e-10,8.033323003470441e-11,8.033323003470441e-11
2023-12-05 08:59:59,7.707460532621752e-08,5.285003857986361e-10,3.261689733572905e-11,3.261689733572905e-11
2023-12-05 09:14:59,9.456166219875375e-08,4.899399825517182e-10,2.4102627213640862e-11,2.4102627213640862e-11
2023-12-05 09:29:59,7.403726781727287e-08,4.864170949636048e-10,2.4643158238790818e-11,2.4643158238790818e-11
2023-12-05 09:44:59,8.59263842289141e-08,5.665240978319681e-10,7.944146287368229e-11,7.944146287368229e-11
2023-12-05 09:59:59,8.260936723668654e-08,1.7565788203619344e-09,2.3018084754491632e-10,2.3018084754491632e-10
2023-12-05 10:14:59,6.807191747933787e-08,1.289293071416267e-09,1.5007508736952606e-10,1.5007508736952606e-10
2023-12-05 10:29:59,5.3514270020591105e-08,5.209521166426296e-10,7.151496820243531e-11,7.151496820243531e-11
2023-12-05 10:44:59,5.44321964683269e-08,4.841587104575208e-10,5.089827628570415e-11,5.089827628570415e-11
2023-12-05 10:59:59,5.4935083287680565e-08,4.6140200562055334e-10,5.294628491846136e-11,5.294628491846136e-11
2023-12-05 11:14:59,5.057204198567156e-08,3.6646942834651137e-10,1.756733916080945e-11,1.756733916080945e-11
2023-12-05 11:29:59,4.9534396670249177e-08,3.582294317206114e-10,1.8740241258149283e-11,1.8740241258149283e-11
2023-12-05 11:44:59,5.664244064955044e-08,4.393392690693017e-10,3.040214839982971e-11,3.040214839982971e-11
2023-12-05 11:59:59,5.827587516350849e-08,4.417684078297546e-10,3.194910932821232e-11,3.194910932821232e-11
2023-12-05 12:14:59,5.3228732292517925e-08,3.956368519818711e-10,2.9339902168821205e-11,2.9339902168821205e-11
2023-12-05 12:29:59,5.719379832157163e-08,5.538788132355436e-10,4.462025406121943e-11,4.462025406121943e-11
2023-12-05 12:44:59,5.408847669807481e-08,5.056023991141018e-10,6.546452809352121e-11,6.546452809352121e-11
2023-12-05 12:59:59,5.5971274940838716e-08,6.043024063184898e-10,9.126342407863509e-11,9.126342407863509e-11
2023-12-05 13:14:59,5.486113920251785e-08,4.86653129386839e-10,6.286800452218608e-11,6.286800452218608e-11
2023-12-05 13:29:59,1.1159112117369439e-07,4.681106539510335e-10,4.594887374101985e-11,4.594887374101985e-11
2023-12-05 13:44:59,1.264125449238069e-07,3.766006662076884e-10,2.8388250086321925e-11,2.8388250086321925e-11
2023-12-05 13:59:59,8.041166695525833e-08,3.3131272606010615e-10,1.8441269845201646e-11,1.8441269845201646e-11
2023-12-05 14:14:59,7.062329889672517e-08,3.2928620050203374e-10,2.04680357600449e-11,2.04680357600449e-11
2023-12-05 14:29:59,7.349111425447184e-08,1.2901613004294486e-09,1.6556170219096417e-10,1.6556170219096417e-10
2023-12-05 14:44:59,7.00131657329789e-08,1.2856155787470136e-09,1.6765702823110055e-10,1.6765702823110055e-10
2023-12-05 14:59:59,5.787137225234919e-08,1.293127480875214e-09,2.2389471026856952e-10,2.2389471026856952e-10
2023-12-05 15:14:59,6.057603382521118e-08,1.1143944153586897e-09,1.7926671250975937e-10,1.7926671250975937e-10
2023-12-05 15:29:59,7.027352669306966e-08,2.223399858022596e-09,2.367890263347293e-10,2.367890263347293e-10
2023-12-05 15:44:59,6.321455555442499e-08,1.672050127526965e-09,1.7531740569998108e-10,1.7531740569998108e-10
2023-12-05 15:59:59,5.093107878014407e-08,1.879745987093026e-09,2.200954902827158e-10,2.200954902827158e-10
2023-12-05 16:14:59,5.823916650589848e-08,3.240093934553405e-09,5.011812770895669e-10,5.011812770895669e-10
2023-12-05 16:29:59,5.928496017972754e-08,2.756956279619058e-09,4.290032476410116e-10,4.290032476410116e-10
2023-12-05 16:44:59,4.9990150254199816e-08,1.813913978126154e-09,3.0155885803376333e-10,3.0155885803376333e-10
2023-12-05 16:59:59,5.22980412311452e-08,3.5080196044368765e-10,2.7995833197473767e-11,2.7995833197473767e-11
2023-12-05 17:14:59,5.217809556158548e-08,1.4927837970513028e-09,1.9507973012264198e-10,1.9507973012264198e-10
2023-12-05 17:29:59,1.0611060572396038e-07,3.722567431020062e-09,4.872169880674049e-10,4.872169880674049e-10
2023-12-05 17:44:59,1.3513612467189785e-07,4.540976895546999e-09,6.314200508248322e-10,6.314200508248322e-10
2023-12-05 17:59:59,5.400164699655775e-08,2.9240298110849364e-09,4.777959836489028e-10,4.777959836489028e-10
2023-12-05 18:14:59,5.160223080667309e-08,2.423131436134934e-09,3.6365279765704415e-10,3.6365279765704415e-10
2023-12-05 18:29:59,4.6554602777031234e-08,1.7803851965336653e-09,2.6612177777308635e-10,2.6612177777308635e-10
2023-12-05 18:44:59,6.340319827527628e-08,3.1449466643656202e-09,4.234356595814618e-10,4.234356595814618e-10
2023-12-05 18:59:59,6.705112316308295e-08,2.3706318441731126e-09,2.787711304603668e-10,2.787711304603668e-10
2023-12-05 19:14:59,1.012697959298211e-07,2.0713539642496335e-09,2.7781009163506096e-10,2.7781009163506096e-10
2023-12-05 19:29:59,1.656183799296129e-07,4.6025373488681395e-09,5.435396472426674e-10,5.435396472426674e-10
2023-12-05 19:44:59,1.4686032491707748e-07,4.6327563850035895e-09,4.95464575227422e-10,4.95464575227422e-10
2023-12-05 19:59:59,1.5175965539040728e-07,3.896605053606122e-09,4.723410030055656e-10,4.723410030055656e-10
2023-12-05 20:14:59,1.0930180406135416e-07,2.5022797178255603e-09,3.091708114119898e-10,3.091708114119898e-10
2023-12-05 20:29:59,8.53396589964653e-08,1.7900790514238227e-09,1.8972129281433195e-10,1.8972129281433195e-10
2023-12-05 20:44:59,9.253453497698502e-08,1.4331428563167283e-09,1.5766789838578838e-10,1.5766789838578838e-10
2023-12-05 20:59:59,1.2212842667465775e-07,2.177097765269564e-09,2.7903007125787135e-10,2.7903007125787135e-10
2023-12-05 21:14:59,1.2210169577539246e-07,2.2448669903928102e-09,2.738639439021211e-10,2.738639439021211e-10
2023-12-05 21:29:59,1.5692239053835058e-07,3.5734476912526887e-09,4.4786410250817344e-10,4.4786410250817344e-10
2023-12-05 21:44:59,7.387310831234551e-08,2.3108587456788524e-09,3.3162503382589496e-10,3.3162503382589496e-10
2023-12-05 21:59:59,8.229808733164716e-08,1.2243274968283305e-09,1.5599120087676556e-10,1.5599120087676556e-10
2023-12-05 22:14:59,1.223464772831844e-07,2.0325794122069072e-09,2.4772463395559857e-10,2.4772463395559857e-10
2023-12-05 22:29:59,7.670081923961894e-08,1.1056128861541343e-09,1.0412685331722563e-10,1.0412685331722563e-10
2023-12-05 22:44:59,3.8984471332153e-08,2.9193725618021665e-10,2.5573101479068885e-11,2.5573101479068885e-11
2023-12-05 22:59:59,7.060902924910195e-08,8.379197849034413e-10,9.426402290349511e-11,9.426402290349511e-11
2023-12-05 23:14:59,8.740365526113008e-08,1.0906133380032268e-09,1.2386135837087195e-10,1.2386135837087195e-10
2023-12-05 23:29:59,3.9058546598953104e-08,2.59315891439217e-10,2.8257097685281933e-11,2.8257097685281933e-11
2023-12-05 23:44:59,1.0227104199951482e-07,1.633888442139509e-09,1.7611722036167894e-10,1.7611722036167894e-10
2023-12-05 23:59:59,9.029307648093343e-08,1.3571342471303491e-09,1.4875525908804125e-10,1.4875525908804125e-10
2023-12-06 00:14:59,1.3853698319260831e-07,3.74835564449975e-09,3.960329003746121e-10,3.960329003746121e-10
2023-12-06 00:29:59,1.4432858314979337e-07,4.468780072227697e-09,4.805906940594583e-10,4.805906940594583e-10
2023-12-06 00:44:59,3.741057420654781e-08,1.5847791520847438e-09,2.0134678628199407e-10,2.0134678628199407e-10
2023-12-06 00:59:59,3.8250590583447416e-08,5.110405718988938e-10,1.1148945905665779e-10,1.1148945905665779e-10
2023-12-06 01:14:59,6.901609032067591e-08,2.6386277020854953e-09,3.1645753193142513e-10,3.1645753193142513e-10
2023-12-06 01:29:59,1.0042756096359771e-07,2.8001938248667706e-09,3.173783230571656e-10,3.173783230571656e-10
2023-12-06 01:44:59,1.1752762036303548e-07,2.22051603268844e-09,2.5773782577172483e-10,2.5773782577172483e-10
2023-12-06 01:59:59,4.042291273889765e-08,1.0565524062586758e-09,1.95960748258586e-10,1.95960748258586e-10
2023-12-06 02:14:59,4.022972390165825e-08,9.905672499051745e-10,1.9083542818252697e-10,1.9083542818252697e-10
2023-12-06 02:29:59,3.592432656159161e-08,4.09538633607347e-10,5.5647778436698004e-11,5.5647778436698004e-11
2023-12-06 02:44:59,3.517925784059789e-08,1.64611020934245e-09,2.2103814104424287e-10,2.2103814104424287e-10
2023-12-06 02:59:59,3.696596533897698e-08,1.863088796304522e-09,2.379927175471893e-10,2.379927175471893e-10
2023-12-06 03:14:59,3.999729780969182e-08,3.4628562508617604e-10,3.489350750022839e-11,3.489350750022839e-11
2023-12-06 03:29:59,3.787305345454435e-08,3.460290935421442e-10,3.8680999412019985e-11,3.8680999412019985e-11
2023-12-06 03:44:59,3.662046136534408e-08,3.5005698440954833e-10,3.896902426480724e-11,3.896902426480724e-11
2023-12-06 03:59:59,3.5483540440169394e-08,3.2884035083270213e-10,3.8212559757557564e-11,3.8212559757557564e-11
2023-12-06 04:14:59,3.724986638122448e-08,5.473245941366084e-10,7.105239191015586e-11,7.105239191015586e-11
2023-12-06 04:29:59,3.9600429105540145e-08,7.830486314178722e-10,1.0567172812678934e-10,1.0567172812678934e-10
2023-12-06 04:44:59,3.8817813235288515e-08,6.563493144659563e-10,8.602260951305919e-11,8.602260951305919e-11
2023-12-06 04:59:59,3.9615533545710005e-08,6.733273455576244e-10,7.925697254206411e-11,7.925697254206411e-11
2023-12-06 05:14:59,3.692291065890529e-08,6.053703486971099e-10,4.3322083956767896e-11,4.3322083956767896e-11
2023-12-06 05:29:59,3.636598985497174e-08,6.536316918908891e-10,7.643488781636482e-11,7.643488781636482e-11
2023-12-06 05:44:59,3.797579064991609e-08,7.251424271276946e-10,9.477792254847393e-11,9.477792254847393e-11
2023-12-06 05:59:59,5.589303017067735e-08,1.073851926234322e-09,1.3546459031765185e-10,1.3546459031765185e-10
2023-12-06 06:14:59,4.304903186768661e-08,1.181498638124342e-09,1.598687790494541e-10,1.598687790494541e-10
2023-12-06 06:29:59,4.530810184664733e-08,1.1551569373734304e-09,1.4157498318113942e-10,1.4157498318113942e-10
2023-12-06 06:44:59,4.2310688373422866e-08,6.611678656318119e-10,5.1972574291359794e-11,5.1972574291359794e-11
2023-12-06 06:59:59,3.87748340760283e-08,4.591055521324239e-10,2.7876849140637382e-11,2.7876849140637382e-11
2023-12-06 07:14:59,3.6566837308003914e-08,4.892181691262345e-10,3.751112387562341e-11,3.751112387562341e-11
2023-12-06 07:29:59,3.818614978657091e-08,5.515551388140297e-10,5.1441182669003927e-11,5.1441182669003927e-11
2023-12-06 07:44:59,4.932154686948926e-08,8.459330740792772e-10,1.0203143665879365e-10,1.0203143665879365e-10
2023-12-06 07:59:59,5.435777147651833e-08,1.6478378330793405e-09,2.4070802627490807e-10,2.4070802627490807e-10
2023-12-06 08:14:59,4.840288471518773e-08,1.3473829727133908e-09,2.1132261541185836e-10,2.1132261541185836e-10
2023-12-06 08:29:59,4.258356556498686e-08,9.59696646388144e-10,1.456614868275911e-10,1.456614868275911e-10
2023-12-06 08:44:59,3.9284992147402104e-08,6.637760213977917e-10,7.491996568448039e-11,7.491996568448039e-11
2023-12-06 08:59:59,4.131804779287179e-08,7.26918437165924e-10,8.982592962715155e-11,8.982592962715155e-11
2023-12-06 09:14:59,4.0695113841536154e-08,6.340007807822234e-10,7.705805425147063e-11,7.705805425147063e-11
2023-12-06 09:29:59,4.2116967755009096e-08,6.759447549721382e-10,8.726660054929145e-11,8.726660054929145e-11
2023-12-06 09:44:59,4.249384391190588e-08,8.551630118908784e-10,1.3088162020751676e-10,1.3088162020751676e-10
2023-12-06 09:59:59,4.070148935302345e-08,6.257605014576901e-10,8.891232198190576e-11,8.891232198190576e-11
2023-12-06 10:14:59,3.921721817478242e-08,4.1386863846780744e-10,4.1676482881572265e-11,4.1676482881572265e-11
2023-12-06 10:29:59,5.375974284077121e-08,1.5012948337828184e-09,2.5045658996366246e-10,2.5045658996366246e-10
2023-12-06 10:44:59,5.20931746233232e-08,1.4258452149244332e-09,2.367488489649103e-10,2.367488489649103e-10
2023-12-06 10:59:59,5.349741392280173e-08,1.926757589610299e-09,3.151958187435823e-10,3.151958187435823e-10
2023-12-06 11:14:59,5.1775753110161304e-08,1.844209960293771e-09,2.9455827098052057e-10,2.9455827098052057e-10
2023-12-06 11:29:59,4.654630152980347e-08,7.153961053324347e-10,1.1139616753020646e-10,1.1139616753020646e-10
2023-12-06 11:44:59,4.96861002450292e-08,6.945421397775969e-10,1.0093404290027354e-10,1.0093404290027354e-10
2023-12-06 11:59:59,4.641095660447709e-08,5.063593277612564e-10,6.625031152404316e-11,6.625031152404316e-11
2023-12-06 12:14:59,4.348265770401526e-08,7.001119881850456e-10,9.591190592081556e-11,9.591190592081556e-11
2023-12-06 12:29:59,4.050720935261319e-08,5.941166248347679e-10,7.711264812061169e-11,7.711264812061169e-11
2023-12-06 12:44:59,4.8615026258051774e-08,1.0799897252244826e-09,1.6658490740039763e-10,1.6658490740039763e-10
2023-12-06 12:59:59,5.426863002582225e-08,1.3966637075171463e-09,2.1576319921943745e-10,2.1576319921943745e-10
2023-12-06 13:14:59,5.983741341752431e-08,1.266692347076927e-09,1.78788749950063e-10,1.78788749950063e-10
2023-12-06 13:29:59,8.485284996939409e-08,9.721459506707132e-09,2.7633027409104723e-09,2.7633027409104723e-09
2023-12-06 13:44:59,7.768625895739002e-08,9.311368711241151e-09,2.6507972145264388e-09,2.6507972145264388e-09
2023-12-06 13:59:59,4.589926174989317e-08,8.754597447888793e-10,1.1876616069613106e-10,1.1876616069613106e-10
2023-12-06 14:14:59,4.296010858041805e-08,5.196775898594956e-10,4.9615988919969943e-11,4.9615988919969943e-11
2023-12-06 14:29:59,4.137368959372932e-08,3.6726725935192876e-10,1.0480057773755325e-11,1.0480057773755325e-11
2023-12-06 14:44:59,4.467782257606993e-08,3.857239626042688e-10,1.0882161356633157e-11,1.0882161356633157e-11
2023-12-06 14:59:59,4.480246670229114e-08,3.8717731608777625e-10,1.3964523714334195e-11,1.3964523714334195e-11
2023-12-06 15:14:59,4.4853311390296855e-08,4.0187336286408734e-10,1.5802424833288488e-11,1.5802424833288488e-11
2023-12-06 15:29:59,4.6052982993613775e-08,4.09721549969888e-10,1.495149434369385e-11,1.495149434369385e-11
2023-12-06 15:44:59,4.429561339744755e-08,4.017054855498156e-10,1.0721201206238208e-11,1.0721201206238208e-11
2023-12-06 15:59:59,4.4859695575207334e-08,4.149006061313445e-10,1.6482798732600113e-11,1.6482798732600113e-11
2023-12-06 16:14:59,4.6534584929550095e-08,4.414383147997405e-10,1.2556080403323614e-11,1.2556080403323614e-11
2023-12-06 16:29:59,4.8884530627565804e-08,4.646134431461821e-10,1.1419317560466263e-11,1.1419317560466263e-11
2023-12-06 16:44:59,4.4422474449621637e-08,4.716573402994351e-10,1.2188586837655792e-11,1.2188586837655792e-11
2023-12-06 16:59:59,4.3857737377375175e-08,4.5427103532566823e-10,1.1480048054614345e-11,1.1480048054614345e-11
2023-12-06 17:14:59,4.645243423373969e-08,4.79757843084951e-10,1.1062955588909222e-11,1.1062955588909222e-11
2023-12-06 17:29:59,4.6976996426492216e-08,5.072465651275357e-10,1.3177662870725186e-11,1.3177662870725186e-11
2023-12-06 17:44:59,4.698840790283912e-08,5.246781817262752e-10,1.2566174622831991e-11,1.2566174622831991e-11
2023-12-06 17:59:59,4.983668127522625e-08,5.680272457383424e-10,2.4140694972422125e-11,2.4140694972422125e-11
2023-12-06 18:14:59,4.8410659972855764e-08,6.106186108269506e-10,1.709391369377133e-11,1.709391369377133e-11
2023-12-06 18:29:59,4.778661986478168e-08,6.327663890021979e-10,1.2166304619504036e-11,1.2166304619504036e-11
2023-12-06 18:44:59,4.922325081309743e-08,6.656541137214625e-10,1.8346943823205337e-11,1.8346943823205337e-11
2023-12-06 18:59:59,5.03689381839545e-08,7.118415526234533e-10,1.918455772254762e-11,1.918455772254762e-11
2023-12-06 19:14:59,5.151919865634135e-08,7.516444014848814e-10,1.4815291499381323e-11,1.4815291499381323e-11
2023-12-06 19:29:59,5.133132241353252e-08,7.805237495690101e-10,1.5149329392726376e-11,1.5149329392726376e-11
2023-12-06 19:44:59,5.337778635672035e-08,8.051702408924524e-10,1.466347488538155e-11,1.466347488538155e-11
2023-12-06 19:59:59,5.04419216128537e-08,8.317831142473083e-10,1.4174134295939214e-11,1.4174134295939214e-11
2023-12-06 20:14:59,5.288250223278772e-08,8.652790545829671e-10,1.480345512965645e-11,1.480345512965645e-11
2023-12-06 20:29:59,5.196344467773556e-08,8.916176732685656e-10,1.596884238839627e-11,1.596884238839627e-11
2023-12-06 20:44:59,5.284512325496346e-08,9.269129053253681e-10,3.764402247983329e-11,3.764402247983329e-11
2023-12-06 20:59:59,5.5829525295316285e-08,9.654435938263049e-10,4.717045254686399e-11,4.717045254686399e-11
2023-12-06 21:14:59,5.714342382699972e-08,9.575453906417331e-10,5.0962105688866306e-11,5.0962105688866306e-11
2023-12-06 21:29:59,6.41657106439794e-08,9.821711218069557e-10,7.971823130763711e-11,7.971823130763711e-11
2023-12-06 21:44:59,7.364508113544972e-08,1.123219485578254e-09,1.1436304366424767e-10,1.1436304366424767e-10
2023-12-06 21:59:59,8.742010718164635e-08,1.3985526304223984e-09,1.4239603405133208e-10,1.4239603405133208e-10
2023-12-06 22:14:59,1.011941820104636e-07,1.3675483196473963e-09,1.1264408730443332e-10,1.1264408730443332e-10
2023-12-06 22:29:59,1.1524897178364521e-07,1.458906167765796e-09,1.447204545577544e-10,1.447204545577544e-10
2023-12-06 22:44:59,1.23958404505852e-07,1.754079760542016e-09,2.183918664110271e-10,2.183918664110271e-10
2023-12-06 22:59:59,1.2560348618712957e-07,2.1006738650257573e-09,2.711988861969387e-10,2.711988861969387e-10
2023-12-06 23:14:59,1.563290256219231e-07,6.867990409867433e-09,1.9103039699663325e-09,1.9103039699663325e-09
2023-12-06 23:29:59,1.6786250863653048e-07,6.536821114673561e-09,1.8425574017758539e-09,1.8425574017758539e-09
2023-12-06 23:44:59,1.5155240903674101e-07,1.6937340813488471e-09,1.7204243563140733e-10,1.7204243563140733e-10
2023-12-06 23:59:59,1.5389708465521257e-07,1.6276943793305946e-09,1.7190979639031592e-10,1.7190979639031592e-10
2023-12-07 00:14:59,1.569685123935336e-07,1.6827080086534061e-09,1.823867511455564e-10,1.823867511455564e-10
